production_id,device_id,manufacturer_id,date_id,units_produced,units_passed_qc,defect_rate,production_status,batch_number
PRD000332,DEV0029,MFG007,20210716,355,101,0.1253,Completed,BATCH9059
PRD000333,DEV0017,MFG008,20210921,72,3,0.0524,Failed QC,BATCH3040
PRD000334,DEV0015,MFG005,20210416,481,408,0.1329,Completed,BATCH5086
PRD000335,DEV0005,MFG007,20191006,340,221,0.1414,Completed,BATCH1172
PRD000336,DEV0031,MFG006,20211014,425,367,0.1344,In Progress,BATCH3316
PRD000337,DEV0040,MFG009,20210122,68,27,0.1101,Failed QC,BATCH9383
PRD000338,DEV0004,MFG007,20210705,242,62,0.0579,On Hold,BATCH1960
PRD000339,DEV0041,MFG001,20210704,70,20,0.006,Completed,BATCH5394
PRD000340,DEV0049,MFG005,20200813,82,23,0.0305,On Hold,BATCH3899
PRD000341,DEV0017,MFG003,20210215,210,188,0.0556,On Hold,BATCH2250
PRD000342,DEV0036,MFG008,20201015,373,368,0.0826,On Hold,BATCH3998
PRD000343,DEV0029,MFG008,20190901,210,167,0.0147,On Hold,BATCH7132
PRD000344,DEV0032,MFG001,20191203,40,17,0.097,Failed QC,BATCH9468
PRD000345,DEV0043,MFG005,20200825,219,157,0.0222,On Hold,BATCH1019
PRD000346,DEV0044,MFG003,20211125,42,14,0.0482,Completed,BATCH1544
PRD000347,DEV0022,MFG004,20210121,313,192,0.0488,In Progress,BATCH9453
PRD000348,DEV0010,MFG005,20210306,257,233,0.0873,Completed,BATCH8420
PRD000349,DEV0008,MFG009,20210309,61,12,0.0918,Failed QC,BATCH6764
PRD000350,DEV0007,MFG009,20200605,148,10,0.0078,In Progress,BATCH4555
PRD000351,DEV0037,MFG008,20191012,500,32,0.0064,Completed,BATCH7232
PRD000352,DEV0038,MFG005,20190806,280,124,0.102,Completed,BATCH5423
PRD000353,DEV0024,MFG001,20201017,263,250,0.142,Failed QC,BATCH3226
PRD000354,DEV0025,MFG003,20200310,173,78,0.0772,Failed QC,BATCH4449
PRD000355,DEV0014,MFG004,20191225,474,225,0.0966,In Progress,BATCH6311
PRD000356,DEV0045,MFG010,20200604,354,349,0.0387,Completed,BATCH3212
PRD000357,DEV0021,MFG004,20200119,230,121,0.0974,Completed,BATCH5807
PRD000358,DEV0029,MFG007,20211026,443,163,0.1018,In Progress,BATCH8974
PRD000359,DEV0046,MFG010,20211130,382,88,0.0994,Completed,BATCH7266
PRD000360,DEV0022,MFG007,20200220,152,2,0.1452,Completed,BATCH2149
PRD000361,DEV0006,MFG010,20210118,356,325,0.0793,Failed QC,BATCH4095
PRD000362,DEV0034,MFG009,20200919,320,28,0.1347,Failed QC,BATCH7042
PRD000363,DEV0016,MFG006,20200615,463,329,0.0796,In Progress,BATCH6013
PRD000364,DEV0012,MFG007,20200721,293,45,0.0518,In Progress,BATCH5383
PRD000365,DEV0045,MFG004,20200328,270,237,0.0701,In Progress,BATCH2557
PRD000366,DEV0013,MFG006,20210604,425,352,0.0336,On Hold,BATCH2552
PRD000367,DEV0041,MFG009,20211114,450,226,0.0134,In Progress,BATCH5547
PRD000368,DEV0034,MFG007,20210502,297,47,0.0324,In Progress,BATCH7055
PRD000369,DEV0005,MFG002,20210927,477,463,0.1133,Failed QC,BATCH8773
PRD000370,DEV0035,MFG004,20210701,65,48,0.0878,Completed,BATCH5502
PRD000371,DEV0041,MFG006,20210610,460,232,0.0868,Completed,BATCH6559
PRD000372,DEV0015,MFG001,20210217,476,471,0.1366,In Progress,BATCH2203
PRD000373,DEV0023,MFG003,20200307,408,344,0.0374,In Progress,BATCH6717
PRD000374,DEV0037,MFG004,20200704,379,55,0.0396,On Hold,BATCH7392
PRD000375,DEV0002,MFG003,20191207,66,8,0.0268,In Progress,BATCH5837
PRD000376,DEV0026,MFG009,20210621,324,158,0.1354,Completed,BATCH5303
PRD000377,DEV0028,MFG005,20190920,133,40,0.0214,Failed QC,BATCH1921
PRD000378,DEV0001,MFG010,20200817,450,367,0.1068,Failed QC,BATCH8627
PRD000379,DEV0035,MFG008,20201005,214,28,0.0384,On Hold,BATCH8740
PRD000380,DEV0001,MFG001,20200827,271,2,0.0131,Failed QC,BATCH3038
PRD000381,DEV0030,MFG002,20211017,396,171,0.0782,On Hold,BATCH3688
PRD000382,DEV0048,MFG002,20211104,86,72,0.1301,Failed QC,BATCH2800
PRD000383,DEV0019,MFG010,20210412,21,1,0.0839,Failed QC,BATCH5372
PRD000384,DEV0050,MFG008,20210920,192,16,0.1475,Failed QC,BATCH7158
PRD000385,DEV0033,MFG010,20200622,131,4,0.0688,Failed QC,BATCH7158
PRD000386,DEV0020,MFG009,20210605,28,6,0.0441,In Progress,BATCH9675
PRD000387,DEV0017,MFG006,20190919,291,253,0.0996,Completed,BATCH5556
PRD000388,DEV0045,MFG003,20210117,473,305,0.0587,Completed,BATCH6419
PRD000389,DEV0026,MFG003,20191016,193,10,0.0656,On Hold,BATCH9843
PRD000390,DEV0043,MFG005,20200924,74,29,0.0715,Completed,BATCH4002
PRD000391,DEV0015,MFG005,20200720,429,105,0.1206,Failed QC,BATCH5221
PRD000392,DEV0012,MFG003,20200109,10,4,0.0521,Completed,BATCH8842
PRD000393,DEV0003,MFG002,20200924,229,154,0.0193,On Hold,BATCH5994
PRD000394,DEV0016,MFG004,20211129,37,28,0.1266,Failed QC,BATCH9637
PRD000395,DEV0035,MFG004,20201009,222,159,0.1493,Completed,BATCH5718
PRD000396,DEV0035,MFG008,20201125,85,20,0.1226,Completed,BATCH6518
PRD000397,DEV0018,MFG010,20200105,142,109,0.006,Failed QC,BATCH8106
PRD000398,DEV0017,MFG006,20200816,253,22,0.0699,Completed,BATCH9609
PRD000399,DEV0044,MFG002,20210913,191,1,0.0499,In Progress,BATCH5702
PRD000400,DEV0030,MFG002,20200817,262,130,0.0669,In Progress,BATCH4302
PRD000401,DEV0031,MFG003,20191124,332,105,0.1095,Failed QC,BATCH2048
PRD000402,DEV0038,MFG006,20201214,173,21,0.0447,Completed,BATCH2243
PRD000403,DEV0001,MFG009,20200516,316,1,0.0482,In Progress,BATCH5873
PRD000404,DEV0030,MFG009,20200218,443,279,0.0279,Failed QC,BATCH1184
PRD000405,DEV0039,MFG008,20190909,73,14,0.0217,On Hold,BATCH1813
PRD000406,DEV0005,MFG003,20191218,247,61,0.1083,Failed QC,BATCH2137
PRD000407,DEV0045,MFG004,20201218,423,236,0.0239,On Hold,BATCH5096
PRD000408,DEV0031,MFG006,20200909,277,151,0.0251,On Hold,BATCH5334
PRD000409,DEV0040,MFG006,20200924,155,109,0.0825,Failed QC,BATCH1904
PRD000410,DEV0023,MFG003,20210331,141,74,0.0372,Completed,BATCH8235
PRD000411,DEV0040,MFG009,20201103,63,39,0.0079,On Hold,BATCH7400
PRD000412,DEV0032,MFG003,20210123,317,1,0.1241,In Progress,BATCH1847
PRD000413,DEV0046,MFG007,20200510,319,30,0.1182,Failed QC,BATCH8182
PRD000414,DEV0030,MFG007,20201109,144,121,0.0542,In Progress,BATCH7076
PRD000415,DEV0037,MFG002,20210112,201,48,0.1224,Failed QC,BATCH3444
PRD000416,DEV0026,MFG009,20200805,135,49,0.1311,Completed,BATCH7396
PRD000417,DEV0040,MFG007,20211114,345,111,0.0839,On Hold,BATCH2348
PRD000418,DEV0003,MFG010,20200820,90,62,0.0873,Failed QC,BATCH1556
PRD000419,DEV0038,MFG007,20211114,226,3,0.1219,In Progress,BATCH2112
PRD000420,DEV0036,MFG006,20211121,384,348,0.0242,On Hold,BATCH8129
PRD000421,DEV0007,MFG001,20210326,395,354,0.1448,Failed QC,BATCH7748
PRD000422,DEV0021,MFG006,20210321,158,153,0.09,Completed,BATCH2231
PRD000423,DEV0037,MFG001,20200216,448,198,0.0724,On Hold,BATCH5770
PRD000424,DEV0001,MFG008,20210310,90,90,0.07,Failed QC,BATCH5671
PRD000425,DEV0024,MFG006,20210308,151,49,0.1249,In Progress,BATCH6349
PRD000426,DEV0002,MFG002,20210127,189,135,0.0389,Failed QC,BATCH6841
PRD000427,DEV0032,MFG006,20200731,487,34,0.03,On Hold,BATCH4252
PRD000428,DEV0004,MFG006,20200617,339,96,0.0423,Completed,BATCH4313
PRD000429,DEV0015,MFG007,20201023,251,60,0.0782,Completed,BATCH7139
PRD000430,DEV0029,MFG005,20200427,113,50,0.1457,On Hold,BATCH1527
PRD000431,DEV0048,MFG010,20200805,427,261,0.017,On Hold,BATCH4279
PRD000432,DEV0021,MFG006,20210527,437,230,0.0468,In Progress,BATCH8264
PRD000433,DEV0013,MFG001,20210107,294,145,0.0632,On Hold,BATCH4252
PRD000434,DEV0013,MFG008,20201001,436,116,0.0727,On Hold,BATCH5577
PRD000435,DEV0023,MFG002,20201125,392,128,0.134,Failed QC,BATCH2949
PRD000436,DEV0050,MFG010,20191201,167,38,0.0595,Failed QC,BATCH7565
PRD000437,DEV0012,MFG010,20200616,29,23,0.0028,In Progress,BATCH9534
PRD000438,DEV0034,MFG005,20200517,464,76,0.1497,In Progress,BATCH8323
PRD000439,DEV0005,MFG002,20210503,248,146,0.0061,On Hold,BATCH3208
PRD000440,DEV0045,MFG001,20200115,417,196,0.0544,Failed QC,BATCH3707
PRD000441,DEV0017,MFG009,20200619,397,115,0.1066,In Progress,BATCH4935
PRD000442,DEV0018,MFG003,20201118,447,429,0.0996,Failed QC,BATCH6542
PRD000443,DEV0002,MFG003,20211120,135,49,0.0543,Failed QC,BATCH9849
PRD000444,DEV0048,MFG004,20200820,384,128,0.145,Failed QC,BATCH7635
PRD000445,DEV0010,MFG009,20201230,158,88,0.1298,On Hold,BATCH9994
PRD000446,DEV0025,MFG010,20191031,141,75,0.104,On Hold,BATCH2274
PRD000447,DEV0040,MFG008,20210308,166,58,0.0762,In Progress,BATCH9113
PRD000448,DEV0042,MFG008,20211023,394,359,0.0276,In Progress,BATCH5787
PRD000449,DEV0009,MFG006,20210710,497,348,0.0749,Completed,BATCH7188
PRD000450,DEV0050,MFG004,20200911,343,242,0.1251,On Hold,BATCH7583
PRD000451,DEV0037,MFG005,20200728,394,157,0.1425,Completed,BATCH7430
PRD000452,DEV0006,MFG009,20200820,482,260,0.0354,Failed QC,BATCH9072
PRD000453,DEV0022,MFG010,20200225,296,171,0.0675,Failed QC,BATCH5791
PRD000454,DEV0002,MFG010,20200122,152,59,0.0558,On Hold,BATCH1882
PRD000455,DEV0007,MFG005,20210520,236,118,0.1312,Completed,BATCH7771
PRD000456,DEV0009,MFG005,20200108,38,31,0.0252,In Progress,BATCH8102
PRD000457,DEV0038,MFG005,20200808,208,134,0.1244,Failed QC,BATCH1948
PRD000458,DEV0010,MFG001,20191109,106,22,0.1311,Completed,BATCH9223
PRD000459,DEV0007,MFG004,20210130,124,80,0.1179,Failed QC,BATCH3042
PRD000460,DEV0003,MFG004,20191231,441,46,0.0717,Completed,BATCH8575
PRD000461,DEV0020,MFG004,20191016,121,102,0.0957,On Hold,BATCH8710
PRD000462,DEV0003,MFG004,20210626,268,155,0.1281,Completed,BATCH5700
PRD000463,DEV0009,MFG003,20200920,488,442,0.0971,Completed,BATCH1321
PRD000464,DEV0016,MFG009,20201007,148,67,0.1468,On Hold,BATCH6973
PRD000465,DEV0043,MFG004,20191024,373,306,0.0425,On Hold,BATCH3439
PRD000466,DEV0021,MFG008,20211007,369,299,0.0431,Failed QC,BATCH7412
PRD000467,DEV0032,MFG004,20211101,54,23,0.0084,In Progress,BATCH6105
PRD000468,DEV0009,MFG005,20200626,221,173,0.1279,Completed,BATCH9011
PRD000469,DEV0021,MFG004,20200119,245,210,0.106,Failed QC,BATCH5732
PRD000470,DEV0012,MFG009,20201221,289,59,0.0688,Completed,BATCH3219
PRD000471,DEV0011,MFG009,20200324,169,20,0.0078,In Progress,BATCH3142
PRD000472,DEV0030,MFG003,20200611,377,218,0.041,Completed,BATCH2670
PRD000473,DEV0050,MFG005,20200313,480,409,0.1009,Completed,BATCH9266
PRD000474,DEV0033,MFG006,20201011,252,101,0.1141,On Hold,BATCH7713
PRD000475,DEV0040,MFG009,20210730,114,2,0.1083,Failed QC,BATCH7346
PRD000476,DEV0048,MFG004,20200106,252,60,0.1272,In Progress,BATCH8722
PRD000477,DEV0015,MFG002,20211109,412,59,0.0523,On Hold,BATCH7338
PRD000478,DEV0001,MFG006,20210510,472,62,0.0693,On Hold,BATCH1185
PRD000479,DEV0012,MFG002,20210224,472,342,0.013,On Hold,BATCH1791
PRD000480,DEV0033,MFG005,20211004,252,93,0.0683,Completed,BATCH6705
PRD000481,DEV0007,MFG003,20190904,74,31,0.1215,On Hold,BATCH1663
PRD000482,DEV0010,MFG001,20210714,248,193,0.1281,On Hold,BATCH4190
PRD000483,DEV0033,MFG002,20210625,54,52,0.0451,Completed,BATCH2903
PRD000484,DEV0025,MFG004,20191014,306,211,0.1106,Completed,BATCH8394
PRD000485,DEV0045,MFG009,20210330,381,353,0.022,On Hold,BATCH1113
PRD000486,DEV0023,MFG009,20190817,285,235,0.0428,Failed QC,BATCH2684
PRD000487,DEV0041,MFG006,20210206,256,62,0.0495,In Progress,BATCH5685
PRD000488,DEV0036,MFG001,20210201,111,76,0.1379,Completed,BATCH7253
PRD000489,DEV0018,MFG003,20200714,149,141,0.0555,On Hold,BATCH9652
PRD000490,DEV0029,MFG003,20200103,19,2,0.0543,In Progress,BATCH5981
PRD000491,DEV0046,MFG001,20210911,360,189,0.0922,Completed,BATCH5068
PRD000492,DEV0045,MFG010,20201207,328,301,0.0402,On Hold,BATCH4633
PRD000493,DEV0045,MFG006,20190803,226,183,0.0067,Completed,BATCH6962
PRD000494,DEV0003,MFG007,20200130,61,30,0.0651,Failed QC,BATCH1920
PRD000495,DEV0034,MFG001,20200312,415,235,0.0222,Completed,BATCH5641
PRD000496,DEV0031,MFG003,20201216,487,232,0.0785,In Progress,BATCH1202
PRD000497,DEV0038,MFG004,20200219,227,3,0.0863,Completed,BATCH8224
PRD000498,DEV0011,MFG002,20200307,190,47,0.0351,Failed QC,BATCH6074
PRD000499,DEV0030,MFG005,20200422,484,282,0.0124,In Progress,BATCH3433
PRD000500,DEV0014,MFG003,20201203,152,9,0.1338,In Progress,BATCH1024
PRD000501,DEV0039,MFG006,20200525,307,182,0.018,Completed,BATCH8911
PRD000502,DEV0002,MFG007,20190920,229,191,0.0341,Completed,BATCH1007
PRD000503,DEV0004,MFG001,20200413,377,147,0.1086,Failed QC,BATCH5317
PRD000504,DEV0014,MFG001,20191227,463,123,0.0791,Completed,BATCH5593
PRD000505,DEV0041,MFG009,20200128,373,324,0.0425,Completed,BATCH4409
PRD000506,DEV0042,MFG005,20201120,454,201,0.1261,On Hold,BATCH1905
PRD000507,DEV0005,MFG010,20211015,167,143,0.0627,Failed QC,BATCH9980
PRD000508,DEV0043,MFG010,20211114,104,83,0.0615,Completed,BATCH6959
PRD000509,DEV0009,MFG002,20201203,474,236,0.0854,Completed,BATCH2637
PRD000510,DEV0013,MFG006,20210215,41,33,0.0187,On Hold,BATCH6600
PRD000511,DEV0022,MFG004,20210422,129,115,0.0042,Completed,BATCH2824
PRD000512,DEV0001,MFG006,20210426,299,90,0.0657,In Progress,BATCH8595
PRD000513,DEV0025,MFG004,20200922,105,42,0.0512,In Progress,BATCH3875
PRD000514,DEV0040,MFG001,20210119,241,195,0.0386,Completed,BATCH3512
PRD000515,DEV0040,MFG006,20210104,469,333,0.104,On Hold,BATCH1499
PRD000516,DEV0010,MFG008,20211008,130,126,0.017,In Progress,BATCH9728
PRD000517,DEV0002,MFG008,20191022,475,229,0.0286,Failed QC,BATCH2508
PRD000518,DEV0034,MFG009,20191009,185,162,0.0624,In Progress,BATCH3137
PRD000519,DEV0033,MFG002,20200527,92,41,0.0117,In Progress,BATCH1844
PRD000520,DEV0018,MFG009,20200103,60,4,0.1408,Completed,BATCH1890
PRD000521,DEV0005,MFG008,20201212,270,56,0.0598,In Progress,BATCH7571
PRD000522,DEV0011,MFG005,20211017,240,221,0.0219,Completed,BATCH5844
PRD000523,DEV0038,MFG002,20210417,330,252,0.082,On Hold,BATCH2637
PRD000524,DEV0016,MFG004,20201225,165,55,0.116,Completed,BATCH4372
PRD000525,DEV0015,MFG007,20210624,159,45,0.1031,In Progress,BATCH7262
PRD000526,DEV0015,MFG006,20210222,198,10,0.0666,Completed,BATCH6743
PRD000527,DEV0029,MFG004,20210604,490,428,0.0237,On Hold,BATCH1455
PRD000528,DEV0045,MFG005,20210809,2,2,0.0384,In Progress,BATCH6693
PRD000529,DEV0039,MFG005,20200312,408,328,0.0424,Failed QC,BATCH5127
PRD000530,DEV0031,MFG007,20200921,483,37,0.0734,On Hold,BATCH5717
PRD000531,DEV0028,MFG004,20190828,438,226,0.0591,In Progress,BATCH2054
PRD000532,DEV0021,MFG001,20210415,270,106,0.1023,On Hold,BATCH3365
PRD000533,DEV0044,MFG003,20211130,104,85,0.1141,Failed QC,BATCH6788
PRD000534,DEV0019,MFG008,20210201,157,92,0.1289,In Progress,BATCH7809
PRD000535,DEV0014,MFG004,20200218,41,23,0.0924,Failed QC,BATCH3761
PRD000536,DEV0034,MFG010,20211126,377,232,0.1405,Completed,BATCH5284
PRD000537,DEV0047,MFG008,20200106,124,88,0.1086,Failed QC,BATCH1127
PRD000538,DEV0049,MFG002,20200601,61,50,0.1386,Completed,BATCH8973
PRD000539,DEV0043,MFG002,20210306,47,3,0.0505,Failed QC,BATCH6804
PRD000540,DEV0033,MFG003,20211024,247,108,0.0505,Failed QC,BATCH8268
PRD000541,DEV0044,MFG006,20200831,357,308,0.1195,Failed QC,BATCH8847
PRD000542,DEV0045,MFG003,20210605,482,297,0.1381,On Hold,BATCH3990
PRD000543,DEV0020,MFG009,20210717,157,97,0.0768,Completed,BATCH6128
PRD000544,DEV0037,MFG006,20200130,379,230,0.0164,Failed QC,BATCH6895
PRD000545,DEV0004,MFG010,20200319,492,232,0.0073,In Progress,BATCH9882
PRD000546,DEV0031,MFG002,20191114,102,60,0.1167,On Hold,BATCH5909
PRD000547,DEV0013,MFG002,20191108,419,261,0.045,Failed QC,BATCH4060
PRD000548,DEV0017,MFG005,20200211,22,14,0.028,Completed,BATCH4656
PRD000549,DEV0026,MFG010,20201220,286,45,0.0819,On Hold,BATCH9318
PRD000550,DEV0027,MFG010,20210615,65,1,0.0106,Failed QC,BATCH6660
PRD000551,DEV0008,MFG004,20200411,404,155,0.1328,In Progress,BATCH8139
PRD000552,DEV0031,MFG004,20191016,230,98,0.0616,Failed QC,BATCH3125
PRD000553,DEV0012,MFG004,20200130,159,32,0.0948,In Progress,BATCH9921
PRD000554,DEV0011,MFG003,20210426,158,124,0.0928,Completed,BATCH2252
PRD000555,DEV0043,MFG006,20210515,27,7,0.0257,On Hold,BATCH8832
PRD000556,DEV0003,MFG008,20211026,93,82,0.1064,In Progress,BATCH8715
PRD000557,DEV0008,MFG002,20191105,347,268,0.0322,Completed,BATCH9787
PRD000558,DEV0010,MFG001,20201228,366,178,0.0558,Failed QC,BATCH6071
PRD000559,DEV0040,MFG006,20210214,344,284,0.0529,In Progress,BATCH9234
PRD000560,DEV0031,MFG006,20210419,344,253,0.0074,In Progress,BATCH5631
PRD000561,DEV0034,MFG007,20210331,64,19,0.0605,On Hold,BATCH5368
PRD000562,DEV0037,MFG004,20191021,381,354,0.0724,Completed,BATCH8236
PRD000563,DEV0003,MFG010,20210526,84,55,0.1193,In Progress,BATCH5376
PRD000564,DEV0007,MFG008,20200212,138,24,0.0389,In Progress,BATCH1335
PRD000565,DEV0047,MFG001,20190902,294,20,0.1125,Failed QC,BATCH8802
PRD000566,DEV0025,MFG006,20200517,200,49,0.0687,On Hold,BATCH3594
PRD000567,DEV0006,MFG003,20210920,304,106,0.0436,Completed,BATCH9801
PRD000568,DEV0034,MFG008,20200519,222,148,0.0695,In Progress,BATCH7417
PRD000569,DEV0010,MFG009,20200421,374,320,0.1253,Completed,BATCH6969
PRD000570,DEV0035,MFG004,20200515,306,109,0.0109,In Progress,BATCH8249
PRD000571,DEV0003,MFG002,20211029,122,97,0.0672,In Progress,BATCH4702
PRD000572,DEV0047,MFG006,20211027,70,57,0.0295,Completed,BATCH6251
PRD000573,DEV0041,MFG002,20201119,443,342,0.1003,On Hold,BATCH7964
PRD000574,DEV0027,MFG009,20210928,422,341,0.0061,Completed,BATCH1399
PRD000575,DEV0028,MFG008,20190828,265,216,0.0379,On Hold,BATCH6903
PRD000576,DEV0045,MFG010,20211014,471,295,0.009,In Progress,BATCH7073
PRD000577,DEV0002,MFG002,20211006,453,226,0.0427,Failed QC,BATCH3584
PRD000578,DEV0028,MFG006,20200221,288,80,0.1103,On Hold,BATCH2527
PRD000579,DEV0017,MFG008,20191026,185,165,0.0173,In Progress,BATCH2452
PRD000580,DEV0021,MFG005,20200616,122,120,0.0665,In Progress,BATCH4422
PRD000581,DEV0031,MFG002,20200720,443,195,0.0062,Completed,BATCH6673
PRD000582,DEV0048,MFG001,20190920,96,95,0.025,Failed QC,BATCH1069
PRD000583,DEV0048,MFG005,20200725,288,257,0.0913,Completed,BATCH8775
PRD000584,DEV0030,MFG003,20200619,463,158,0.1055,On Hold,BATCH4096
PRD000585,DEV0004,MFG005,20210312,144,80,0.0667,Completed,BATCH4674
PRD000586,DEV0031,MFG010,20210604,328,258,0.0286,Failed QC,BATCH5919
PRD000587,DEV0003,MFG009,20210507,332,291,0.1393,In Progress,BATCH5615
PRD000588,DEV0047,MFG007,20200915,256,66,0.0057,On Hold,BATCH8976
PRD000589,DEV0035,MFG007,20211001,479,12,0.0253,Completed,BATCH2885
PRD000590,DEV0018,MFG004,20200324,262,102,0.0334,On Hold,BATCH8770
PRD000591,DEV0034,MFG009,20191130,463,309,0.0172,On Hold,BATCH2880
PRD000592,DEV0023,MFG004,20201115,474,307,0.0526,In Progress,BATCH4813
PRD000593,DEV0004,MFG007,20201221,116,17,0.0844,On Hold,BATCH7467
PRD000594,DEV0010,MFG007,20201105,222,197,0.1394,Completed,BATCH5188
PRD000595,DEV0045,MFG010,20210522,56,12,0.094,Completed,BATCH6702
PRD000596,DEV0014,MFG001,20201124,275,234,0.1406,Failed QC,BATCH5442
PRD000597,DEV0002,MFG009,20210816,320,294,0.0213,Failed QC,BATCH8475
PRD000598,DEV0012,MFG006,20210114,73,3,0.079,In Progress,BATCH7364
PRD000599,DEV0019,MFG002,20200803,93,7,0.0284,Completed,BATCH3181
PRD000600,DEV0042,MFG008,20201104,119,117,0.1099,In Progress,BATCH2581
PRD000601,DEV0022,MFG005,20200417,475,77,0.0049,On Hold,BATCH8409
PRD000602,DEV0006,MFG002,20200908,401,229,0.015,Completed,BATCH7614
PRD000603,DEV0008,MFG007,20210628,57,47,0.0319,Completed,BATCH8654
PRD000604,DEV0023,MFG001,20201020,37,34,0.0722,Completed,BATCH9028
PRD000605,DEV0022,MFG009,20200425,382,36,0.0637,Failed QC,BATCH2688
PRD000606,DEV0001,MFG006,20190816,188,73,0.049,In Progress,BATCH1326
PRD000607,DEV0021,MFG010,20200709,140,34,0.1184,On Hold,BATCH3206
PRD000608,DEV0006,MFG007,20200218,262,237,0.1429,On Hold,BATCH6790
PRD000609,DEV0002,MFG006,20200518,445,392,0.0959,In Progress,BATCH4539
PRD000610,DEV0036,MFG005,20210322,285,235,0.0692,Completed,BATCH3433
PRD000611,DEV0050,MFG008,20200104,148,45,0.1061,On Hold,BATCH8735
PRD000612,DEV0049,MFG001,20200506,297,28,0.1493,On Hold,BATCH4023
PRD000613,DEV0011,MFG004,20210203,399,347,0.017,In Progress,BATCH4936
PRD000614,DEV0045,MFG005,20200619,220,199,0.1237,Completed,BATCH8549
PRD000615,DEV0019,MFG007,20210214,224,53,0.1385,Completed,BATCH1390
PRD000616,DEV0016,MFG007,20191206,348,215,0.051,Failed QC,BATCH2205
PRD000617,DEV0049,MFG006,20200121,363,45,0.1369,Failed QC,BATCH4685
PRD000618,DEV0043,MFG007,20210325,127,58,0.0317,Completed,BATCH6153
PRD000619,DEV0042,MFG003,20200718,108,4,0.0778,Failed QC,BATCH7924
PRD000620,DEV0049,MFG010,20211111,64,47,0.0614,Completed,BATCH5049
PRD000621,DEV0015,MFG010,20200308,332,273,0.0024,Completed,BATCH9594
PRD000622,DEV0032,MFG005,20201118,352,199,0.0705,Completed,BATCH1292
PRD000623,DEV0022,MFG008,20210924,42,40,0.0507,On Hold,BATCH3753
PRD000624,DEV0017,MFG008,20191216,44,16,0.0993,Failed QC,BATCH3429
PRD000625,DEV0050,MFG010,20200803,32,29,0.049,On Hold,BATCH5617
PRD000626,DEV0006,MFG001,20210417,38,5,0.0687,Failed QC,BATCH5155
PRD000627,DEV0016,MFG003,20210622,138,93,0.0335,On Hold,BATCH6503
PRD000628,DEV0049,MFG007,20191024,114,1,0.0894,On Hold,BATCH7950
PRD000629,DEV0010,MFG008,20200916,495,8,0.0151,On Hold,BATCH3427
PRD000630,DEV0022,MFG010,20211026,73,23,0.1323,Completed,BATCH9374
PRD000631,DEV0009,MFG003,20200424,186,146,0.124,Failed QC,BATCH1268
PRD000632,DEV0019,MFG007,20211129,99,67,0.0198,Completed,BATCH4225
PRD000633,DEV0019,MFG001,20201227,254,134,0.1167,Completed,BATCH9684
PRD000634,DEV0004,MFG004,20191213,362,191,0.0331,Completed,BATCH9265
PRD000635,DEV0002,MFG002,20191012,2,2,0.1064,Completed,BATCH9810
PRD000636,DEV0021,MFG007,20210927,459,55,0.1226,On Hold,BATCH3143
PRD000637,DEV0029,MFG003,20210506,470,460,0.1256,Completed,BATCH8668
PRD000638,DEV0047,MFG001,20200608,325,70,0.0728,On Hold,BATCH9022
PRD000639,DEV0050,MFG004,20191004,324,14,0.1119,On Hold,BATCH1911
PRD000640,DEV0011,MFG004,20190907,198,55,0.0562,On Hold,BATCH5624
PRD000641,DEV0021,MFG001,20211108,233,76,0.0591,Failed QC,BATCH1223
PRD000642,DEV0004,MFG008,20191114,237,115,0.0602,Failed QC,BATCH5645
PRD000643,DEV0040,MFG008,20200721,434,419,0.1222,On Hold,BATCH2740
PRD000644,DEV0007,MFG005,20210512,34,18,0.1086,Completed,BATCH2776
PRD000645,DEV0020,MFG008,20200320,41,28,0.0993,Failed QC,BATCH3204
PRD000646,DEV0008,MFG008,20200326,294,269,0.0093,On Hold,BATCH2716
PRD000647,DEV0021,MFG001,20211004,340,104,0.1338,Failed QC,BATCH8419
PRD000648,DEV0012,MFG010,20200921,321,87,0.0468,On Hold,BATCH8451
PRD000649,DEV0034,MFG009,20200919,423,155,0.0466,In Progress,BATCH9762
PRD000650,DEV0044,MFG006,20191125,345,257,0.1027,Completed,BATCH8318
PRD000651,DEV0010,MFG008,20190904,435,291,0.0716,On Hold,BATCH9828
PRD000652,DEV0038,MFG002,20200727,443,73,0.1129,On Hold,BATCH8521
PRD000653,DEV0004,MFG003,20201111,66,38,0.0777,Failed QC,BATCH9450
PRD000654,DEV0011,MFG005,20210718,459,12,0.114,Failed QC,BATCH6162
PRD000655,DEV0041,MFG009,20200917,245,240,0.0625,In Progress,BATCH9974
PRD000656,DEV0045,MFG009,20191012,138,6,0.01,Failed QC,BATCH1614
PRD000657,DEV0027,MFG009,20210508,256,136,0.1254,On Hold,BATCH9589
PRD000658,DEV0040,MFG001,20200511,376,145,0.0311,In Progress,BATCH2884
PRD000659,DEV0001,MFG006,20210331,321,24,0.1303,In Progress,BATCH2477
PRD000660,DEV0026,MFG009,20200620,27,10,0.0976,In Progress,BATCH2303
